"respondent_id","report_yr","report_prd","spplmnt_num","row_num","avail_cap","plan_outage","unplan_outage","other_outage","tot_net","ex_avail_cap","ex_not_avail","tot_capability","avail_cap_f","plan_outage_f","unplan_outage_f","other_outage_f","tot_net_f","ex_avail_cap_f","ex_not_avail_f","tot_capability_f"
229,2010,12,0,1100,"4398","0","487","0","4885","0","0","4885",0,0,0,0,0,0,0,0
229,2010,12,0,1200,"4398","0","1","0","4399","0","0","4399",0,0,0,0,0,0,0,0
248,2010,12,0,200,"3210","62","0","4","3276","15","0","3291",0,0,0,0,0,0,0,0
248,2010,12,0,300,"2607","665","0","4","3276","16","0","3292",0,0,0,0,0,0,0,0
248,2010,12,0,400,"2868","155","0","58","3081","15","0","3096",0,0,0,0,0,0,0,0
248,2010,12,0,500,"2814","263","0","4","3081","15","0","3096",0,0,0,0,0,0,0,0
248,2010,12,0,700,"3063","0","0","18","3081","15","0","3096",0,0,0,0,0,0,0,0
248,2010,12,0,800,"2408","0","663","4","3075","15","0","3090",0,0,0,0,0,0,0,0
248,2010,12,0,900,"3071","0","0","4","3075","15","0","3090",0,0,0,0,0,0,0,0
248,2010,12,0,1100,"2539","694","0","35","3268","15","0","3283",0,0,0,0,0,0,0,0
248,2010,12,0,100,"2955","0","0","321","3276","0","0","3276",7,0,0,0,0,0,0,0
248,2010,12,0,600,"3077","0","0","4","3081","0","0","3081",0,0,0,0,0,0,0,0
248,2010,12,0,1000,"2155","647","242","31","3075","0","0","3075",0,0,0,0,0,0,0,0
248,2010,12,0,1200,"3217","0","0","51","3268","0","0","3268",0,0,0,0,0,0,0,0
232,2010,12,0,100,"2185","0","67","0","2252","422","136","2810",0,0,0,0,0,0,0,0
232,2010,12,0,200,"2189","2","67","0","2258","431","127","2816",0,0,0,0,0,0,0,0
232,2010,12,0,300,"2129","134","0","0","2263","339","219","2821",0,0,0,0,0,0,0,0
232,2010,12,0,400,"2122","134","0","0","2256","354","204","2814",0,0,0,0,0,0,0,0
232,2010,12,0,500,"1205","1021","36","0","2262","395","163","2820",0,0,0,0,0,0,0,0
232,2010,12,0,600,"2558","104","0","0","2662","396","162","3220",0,0,0,0,0,0,0,0
232,2010,12,0,700,"2627","39","0","0","2666","420","138","3224",0,0,0,0,0,0,0,0
232,2010,12,0,800,"2665","7","0","0","2672","418","140","3230",0,0,0,0,0,0,0,0
232,2010,12,0,900,"2418","242","0","0","2660","420","138","3218",0,0,0,0,0,0,0,0
232,2010,12,0,1000,"2667","0","0","0","2667","398","160","3225",0,0,0,0,0,0,0,0
232,2010,12,0,1100,"2665","0","0","0","2665","424","134","3223",0,0,0,0,0,0,0,0
232,2010,12,0,1200,"2663","0","0","0","2663","426","132","3221",0,0,0,0,0,0,0,0
247,2010,12,0,100,"1569","160","102","0","1831","1085","0","2916",0,0,0,0,0,0,0,0
247,2010,12,0,200,"1500","319","2","0","1821","844","0","2665",0,0,0,0,0,0,0,0
247,2010,12,0,300,"1422","360","12","0","1794","1054","0","2848",0,0,0,0,0,0,0,0
247,2010,12,0,400,"1367","459","2","0","1828","543","0","2371",0,0,0,0,0,0,0,0
247,2010,12,0,500,"1353","483","0","0","1836","479","0","2315",0,0,0,0,0,0,0,0
247,2010,12,0,600,"1671","250","0","0","1921","674","0","2595",0,0,0,0,0,0,0,0
247,2010,12,0,700,"1575","250","0","0","1825","770","0","2595",0,0,0,0,0,0,0,0
247,2010,12,0,800,"1495","325","0","0","1820","757","0","2577",0,0,0,0,0,0,0,0
247,2010,12,0,900,"1437","453","10","0","1900","884","0","2784",0,0,0,0,0,0,0,0
247,2010,12,0,1000,"1439","322","90","0","1851","710","0","2561",0,0,0,0,0,0,0,0
247,2010,12,0,1100,"1522","319","0","0","1841","958","0","2799",0,0,0,0,0,0,0,0
247,2010,12,0,1200,"1660","160","12","0","1832","976","0","2808",0,0,0,0,0,0,0,0
307,2010,12,0,100,"12937","0","362","0","13299","1234","0","14533",0,0,0,0,0,0,0,0
307,2010,12,0,200,"12937","0","181","0","13118","883","0","14001",0,0,0,0,0,0,0,0
307,2010,12,0,300,"12937","403","565","0","13905","2045","0","15950",0,0,0,0,0,0,0,0
307,2010,12,0,400,"12937","1059","520","0","14516","1105","0","15621",0,0,0,0,0,0,0,0
307,2010,12,0,500,"12937","573","102","0","13612","656","0","14268",0,0,0,0,0,0,0,0
307,2010,12,0,600,"12937","353","455","0","13745","2440","0","16185",0,0,0,0,0,0,0,0
307,2010,12,0,700,"12937","0","368","0","13305","3582","0","16887",0,0,0,0,0,0,0,0
307,2010,12,0,800,"12937","0","1099","0","14036","3618","0","17654",0,0,0,0,0,0,0,0
307,2010,12,0,900,"12937","0","722","0","13659","1892","0","15551",0,0,0,0,0,0,0,0
307,2010,12,0,1000,"12937","445","1148","0","14530","2492","0","17022",0,0,0,0,0,0,0,0
307,2010,12,0,1100,"12937","0","631","0","13568","2682","0","16250",0,0,0,0,0,0,0,0
307,2010,12,0,1200,"12937","0","514","0","13451","1756","0","15207",0,0,0,0,0,0,0,0
220,2010,12,0,100,"-1550","490","1061","0","1","0","0","1",0,0,0,0,0,0,0,0
220,2010,12,0,200,"-1994","727","1268","0","1","-132","0","-131",0,0,0,0,0,0,0,0
220,2010,12,0,300,"-2852","1242","1611","0","1","-63","0","-62",0,0,0,0,0,0,0,0
220,2010,12,0,400,"-2491","1475","1017","0","1","-293","0","-292",0,0,0,0,0,0,0,0
220,2010,12,0,500,"-1883","613","1271","0","1","-238","0","-237",0,0,0,0,0,0,0,0
220,2010,12,0,600,"-952","145","808","0","1","-260","0","-259",0,0,0,0,0,0,0,0
220,2010,12,0,700,"-1067","0","1068","0","1","-294","0","-293",0,0,0,0,0,0,0,0
220,2010,12,0,800,"-1090","0","1091","0","1","-7","0","-6",0,0,0,0,0,0,0,0
220,2010,12,0,900,"-1699","0","1700","0","1","-348","0","-347",0,0,0,0,0,0,0,0
220,2010,12,0,1000,"-2484","1154","1331","0","1","-114","0","-113",0,0,0,0,0,0,0,0
220,2010,12,0,1100,"-2845","660","2186","0","1","-88","0","-87",0,0,0,0,0,0,0,0
220,2010,12,0,1200,"-2817","660","2158","0","1","-404","0","-403",0,0,0,0,0,0,0,0
250,2010,12,0,100,"5985","30","74","112","6201","-210","0","5991",0,0,0,0,0,0,0,0
250,2010,12,0,200,"5763","305","54","79","6201","-7","0","6194",0,0,0,0,0,0,0,0
250,2010,12,0,300,"5825","305","54","17","6201","-207","0","5994",0,0,0,0,0,0,0,0
250,2010,12,0,400,"4555","1586","39","21","6201","-110","0","6091",0,0,0,0,0,0,0,0
250,2010,12,0,500,"5799","292","77","33","6201","-206","0","5995",0,0,0,0,0,0,0,0
250,2010,12,0,600,"6143","0","44","14","6201","1","0","6202",0,0,0,0,0,0,0,0
250,2010,12,0,700,"5778","0","401","22","6201","317","0","6518",0,0,0,0,0,0,0,0
250,2010,12,0,800,"6052","88","39","22","6201","12","0","6213",0,0,0,0,0,0,0,0
250,2010,12,0,900,"6048","114","39","0","6201","-209","0","5992",0,0,0,0,0,0,0,0
250,2010,12,0,1000,"4354","1779","49","19","6201","121","0","6322",0,0,0,0,0,0,0,0
250,2010,12,0,1100,"4321","1466","381","33","6201","-207","0","5994",0,0,0,0,0,0,0,0
250,2010,12,0,1200,"5767","270","126","38","6201","-8","0","6193",0,0,0,0,0,0,0,0
230,2010,12,0,100,"148405","7135","9764","0","165304","2194","56","167554",0,0,0,0,0,0,0,0
230,2010,12,0,200,"145615","9062","10476","0","165153","2054","196","167403",0,0,0,0,0,0,0,0
230,2010,12,0,300,"135599","16097","9530","0","161226","1810","440","163476",0,0,0,0,0,0,0,0
230,2010,12,0,400,"130210","28996","6019","0","165225","1586","664","167475",0,0,0,0,0,0,0,0
230,2010,12,0,500,"135862","20154","9135","0","165151","1580","670","167401",0,0,0,0,0,0,0,0
230,2010,12,0,600,"151867","2020","10350","0","164237","2412","0","166649",0,0,0,0,0,0,0,0
230,2010,12,0,700,"153376","1496","9397","0","164269","2164","248","166681",0,0,0,0,0,0,0,0
230,2010,12,0,800,"149770","2605","11895","0","164270","1995","417","166682",0,0,0,0,0,0,0,0
230,2010,12,0,900,"151276","2399","10600","0","164275","2412","0","166687",0,0,0,0,0,0,0,0
230,2010,12,0,1000,"125530","30284","8464","0","164278","2214","198","166690",0,0,0,0,0,0,0,0
230,2010,12,0,1100,"135961","19845","8378","0","164184","2412","0","166596",0,0,0,0,0,0,0,0
230,2010,12,0,1200,"137122","11313","15563","0","163998","2412","0","166410",0,0,0,0,0,0,0,0
116,2010,12,0,100,"8833","262","508","150","9753","-1875","0","7878",0,0,0,0,0,0,0,0
116,2010,12,0,200,"9236","722","0","185","10143","-2011","0","8132",0,0,0,0,0,0,0,0
116,2010,12,0,300,"8248","611","436","145","9440","-1053","0","8387",0,0,0,0,0,0,0,0
116,2010,12,0,400,"8178","1104","193","184","9659","-1825","0","7834",0,0,0,0,0,0,0,0
116,2010,12,0,500,"8808","820","198","217","10043","-1246","0","8797",0,0,0,0,0,0,0,0
116,2010,12,0,600,"10641","0","117","147","10905","-1129","0","9776",0,0,0,0,0,0,0,0
116,2010,12,0,700,"10349","0","325","220","10894","-931","0","9963",0,0,0,0,0,0,0,0
116,2010,12,0,800,"9259","0","693","292","10244","141","0","10385",0,0,0,0,0,0,0,0
116,2010,12,0,900,"10302","0","420","217","10939","-994","0","9945",0,0,0,0,0,0,0,0
116,2010,12,0,1000,"10301","0","415","176","10892","-1953","0","8939",0,0,0,0,0,0,0,0
116,2010,12,0,1100,"9871","0","725","34","10630","-2768","0","7862",0,0,0,0,0,0,0,0
116,2010,12,0,1200,"9435","0","923","43","10401","-2589","0","7812",0,0,0,0,0,0,0,0
219,2010,12,0,100,"2255","0","-205","-49","2001","0","0","2001",0,0,0,0,0,0,0,0
219,2010,12,0,200,"2255","0","-410","-223","1622","0","0","1622",0,0,0,0,0,0,0,0
219,2010,12,0,300,"2251","0","-204","-82","1965","0","0","1965",0,0,0,0,0,0,0,0
219,2010,12,0,400,"2240","-204","-407","-45","1584","0","0","1584",0,0,0,0,0,0,0,0
219,2010,12,0,500,"2225","-406","-404","-28","1387","0","0","1387",0,0,0,0,0,0,0,0
219,2010,12,0,600,"2198","0","0","-42","2156","0","0","2156",0,0,0,0,0,0,0,0
219,2010,12,0,700,"2169","0","0","-12","2157","0","0","2157",0,0,0,0,0,0,0,0
219,2010,12,0,800,"2170","0","0","12","2182","0","0","2182",0,0,0,0,0,0,0,0
219,2010,12,0,900,"2187","0","0","-24","2163","0","0","2163",0,0,0,0,0,0,0,0
219,2010,12,0,1000,"2225","-201","-201","-163","1660","0","0","1660",0,0,0,0,0,0,0,0
219,2010,12,0,1100,"2240","0","0","4","2244","0","0","2244",0,0,0,0,0,0,0,0
219,2010,12,0,1200,"2251","0","0","16","2267","0","0","2267",0,0,0,0,0,0,0,0
267,2010,12,0,100,"469","0","30","0","499","6","59","564",0,0,0,0,0,0,0,0
267,2010,12,0,200,"457","38","0","4","499","65","0","564",0,0,0,0,0,0,0,0
267,2010,12,0,300,"456","39","0","4","499","65","0","564",0,0,0,0,0,0,0,0
267,2010,12,0,400,"495","4","0","0","499","65","0","564",0,0,0,0,0,0,0,0
267,2010,12,0,500,"495","4","0","0","499","6","59","564",0,0,0,0,0,0,0,0
267,2010,12,0,600,"499","0","0","0","499","65","0","564",0,0,0,0,0,0,0,0
267,2010,12,0,700,"499","0","0","0","499","65","0","564",0,0,0,0,0,0,0,0
267,2010,12,0,800,"498","1","0","0","499","65","0","564",0,0,0,0,0,0,0,0
267,2010,12,0,900,"498","1","0","0","499","65","0","564",0,0,0,0,0,0,0,0
267,2010,12,0,1000,"385","88","26","0","499","65","0","564",0,0,0,0,0,0,0,0
267,2010,12,0,1100,"472","27","0","0","499","65","0","564",0,0,0,0,0,0,0,0
267,2010,12,0,1200,"499","0","0","0","499","65","0","564",0,0,0,0,0,0,0,0
195,2010,12,0,100,"165","0","0","20","185","73","0","258",0,0,0,0,0,0,0,0
195,2010,12,0,200,"165","0","0","20","185","73","0","258",0,0,0,0,0,0,0,0
195,2010,12,0,300,"165","0","0","20","185","23","0","208",0,0,0,0,0,0,0,0
195,2010,12,0,400,"165","0","0","20","185","73","0","258",0,0,0,0,0,0,0,0
195,2010,12,0,500,"165","0","0","20","185","73","0","258",0,0,0,0,0,0,0,0
195,2010,12,0,600,"165","0","0","20","185","73","0","258",0,0,0,0,0,0,0,0
195,2010,12,0,700,"165","0","0","20","185","73","0","258",0,0,0,0,0,0,0,0
195,2010,12,0,800,"165","0","0","20","185","73","0","258",0,0,0,0,0,0,0,0
195,2010,12,0,900,"165","0","0","20","185","73","0","258",0,0,0,0,0,0,0,0
195,2010,12,0,1000,"165","0","0","20","185","23","0","208",0,0,0,0,0,0,0,0
195,2010,12,0,1100,"165","0","0","20","185","73","0","258",0,0,0,0,0,0,0,0
195,2010,12,0,1200,"165","0","0","20","185","73","0","258",0,0,0,0,0,0,0,0
242,2010,12,0,100,"60","0","0","0","60","129","0","189",0,0,0,0,0,0,0,0
242,2010,12,0,200,"60","0","0","0","60","134","0","194",0,0,0,0,0,0,0,0
242,2010,12,0,300,"60","0","0","0","60","177","0","237",0,0,0,0,0,0,0,0
242,2010,12,0,400,"60","0","0","0","60","148","0","208",0,0,0,0,0,0,0,0
242,2010,12,0,500,"60","0","0","0","60","155","0","215",0,0,0,0,0,0,0,0
242,2010,12,0,600,"60","0","0","0","60","160","0","220",0,0,0,0,0,0,0,0
242,2010,12,0,700,"60","0","0","0","60","177","0","237",0,0,0,0,0,0,0,0
242,2010,12,0,800,"60","0","0","0","60","177","0","237",0,0,0,0,0,0,0,0
242,2010,12,0,900,"60","0","0","0","60","153","0","213",0,0,0,0,0,0,0,0
242,2010,12,0,1000,"60","0","0","0","60","150","0","210",0,0,0,0,0,0,0,0
242,2010,12,0,1100,"60","0","0","0","60","142","0","202",0,0,0,0,0,0,0,0
242,2010,12,0,1200,"60","0","0","0","60","134","0","194",0,0,0,0,0,0,0,0
233,2010,12,0,100,"13862","244","693","0","14799","1491","0","16290",0,0,0,0,0,0,0,0
233,2010,12,0,200,"14408","0","307","0","14715","1005","0","15720",0,0,0,0,0,0,0,0
233,2010,12,0,300,"13451","1057","207","0","14715","992","0","15707",0,0,0,0,0,0,0,0
233,2010,12,0,400,"10801","2654","1260","0","14715","998","0","15713",0,0,0,0,0,0,0,0
233,2010,12,0,500,"13039","505","295","0","13839","1349","0","15188",0,0,0,0,0,0,0,0
233,2010,12,0,600,"13641","4","194","0","13839","1481","0","15320",0,0,0,0,0,0,0,0
233,2010,12,0,700,"13737","40","62","0","13839","1471","0","15310",0,0,0,0,0,0,0,0
233,2010,12,0,800,"13743","46","50","0","13839","1474","0","15313",0,0,0,0,0,0,0,0
233,2010,12,0,900,"13523","132","184","0","13839","1483","0","15322",0,0,0,0,0,0,0,0
233,2010,12,0,1000,"12110","1578","1027","0","14715","1314","0","16029",0,0,0,0,0,0,0,0
233,2010,12,0,1100,"10883","2806","1026","0","14715","903","0","15618",0,0,0,0,0,0,0,0
233,2010,12,0,1200,"13934","240","541","0","14715","1492","0","16207",0,0,0,0,0,0,0,0
159,2010,12,0,100,"2875","0","0","0","2875","665","0","3540",0,0,0,0,0,0,0,0
159,2010,12,0,200,"2857","0","0","0","2857","623","0","3480",0,0,0,0,0,0,0,0
159,2010,12,0,300,"2833","0","0","0","2833","322","0","3155",0,0,0,0,0,0,0,0
159,2010,12,0,400,"2499","291","0","0","2790","10","0","2800",0,0,0,0,0,0,0,0
159,2010,12,0,500,"2861","0","0","0","2861","15","0","2876",0,0,0,0,0,0,0,0
159,2010,12,0,600,"2861","0","0","0","2861","18","0","2879",0,0,0,0,0,0,0,0
159,2010,12,0,700,"2840","0","0","0","2840","69","0","2909",0,0,0,0,0,0,0,0
159,2010,12,0,800,"2640","0","182","0","2822","17","0","2839",0,0,0,0,0,0,0,0
159,2010,12,0,900,"2840","0","0","0","2840","19","0","2859",0,0,0,0,0,0,0,0
159,2010,12,0,1000,"2259","735","0","0","2994","158","0","3152",0,0,0,0,0,0,0,0
159,2010,12,0,1100,"2935","0","75","0","3010","9","0","3019",0,0,0,0,0,0,0,0
159,2010,12,0,1200,"2990","0","101","0","3091","164","0","3255",0,0,0,0,0,0,0,0
190,2010,12,0,100,"7748","321","234","0","8303","-217","-24","8062",0,0,0,0,0,0,0,0
190,2010,12,0,200,"7690","264","349","0","8303","-241","0","8062",0,0,0,0,0,0,0,0
190,2010,12,0,300,"7807","477","19","0","8303","-241","0","8062",0,0,0,0,0,0,0,0
190,2010,12,0,400,"6524","1606","164","0","8294","-164","-78","8052",0,0,0,0,0,0,0,0
190,2010,12,0,500,"8162","0","141","0","8303","-241","0","8062",0,0,0,0,0,0,0,0
190,2010,12,0,600,"7329","0","974","0","8303","-118","-123","8062",0,0,0,0,0,0,0,0
190,2010,12,0,700,"8199","0","104","0","8303","-241","0","8062",0,0,0,0,0,0,0,0
190,2010,12,0,800,"8120","20","117","0","8257","-241","0","8016",0,0,0,0,0,0,0,0
190,2010,12,0,900,"7521","456","326","0","8303","-241","0","8062",0,0,0,0,0,0,0,0
190,2010,12,0,1000,"6660","854","789","0","8303","-241","0","8062",0,0,0,0,0,0,0,0
190,2010,12,0,1100,"7438","490","375","0","8303","-241","0","8062",0,0,0,0,0,0,0,0
190,2010,12,0,1200,"7582","585","136","0","8303","-241","0","8062",0,0,0,0,0,0,0,0
243,2010,12,0,100,"3583","362","125","0","4070","0","0","4070",0,0,0,0,0,0,0,0
243,2010,12,0,200,"3481","308","152","0","3941","0","0","3941",0,0,0,0,0,0,0,0
243,2010,12,0,300,"3120","448","220","0","3788","0","0","3788",0,0,0,0,0,0,0,0
243,2010,12,0,400,"3202","756","213","0","4171","0","0","4171",0,0,0,0,0,0,0,0
243,2010,12,0,500,"3301","876","90","0","4267","0","0","4267",0,0,0,0,0,0,0,0
243,2010,12,0,600,"3990","59","139","0","4188","0","0","4188",0,0,0,0,0,0,0,0
243,2010,12,0,700,"4126","9","90","0","4225","0","0","4225",0,0,0,0,0,0,0,0
243,2010,12,0,800,"4012","72","107","0","4191","0","0","4191",0,0,0,0,0,0,0,0
243,2010,12,0,900,"3832","202","161","0","4195","0","0","4195",0,0,0,0,0,0,0,0
243,2010,12,0,1000,"3368","692","90","0","4150","0","0","4150",0,0,0,0,0,0,0,0
243,2010,12,0,1100,"3061","1025","121","0","4207","0","0","4207",0,0,0,0,0,0,0,0
243,2010,12,0,1200,"3645","275","121","0","4041","0","0","4041",0,0,0,0,0,0,0,0
172,2010,12,0,100,"510","0","118","0","628","78","0","706",0,0,0,0,0,0,0,0
172,2010,12,0,200,"523","0","105","0","628","78","0","706",0,0,0,0,0,0,0,0
172,2010,12,0,300,"523","0","105","0","628","103","0","731",0,0,0,0,0,0,0,0
172,2010,12,0,400,"392","0","236","0","628","103","0","731",0,0,0,0,0,0,0,0
172,2010,12,0,500,"590","0","18","0","608","103","0","711",0,0,0,0,0,0,0,0
172,2010,12,0,600,"590","0","18","0","608","103","0","711",0,0,0,0,0,0,0,0
172,2010,12,0,700,"590","0","18","0","608","103","0","711",0,0,0,0,0,0,0,0
172,2010,12,0,800,"590","0","18","0","608","103","0","711",0,0,0,0,0,0,0,0
172,2010,12,0,900,"503","0","105","0","608","73","0","681",0,0,0,0,0,0,0,0
172,2010,12,0,1000,"525","0","83","0","608","73","0","681",0,0,0,0,0,0,0,0
172,2010,12,0,1100,"628","0","0","0","628","73","0","701",0,0,0,0,0,0,0,0
172,2010,12,0,1200,"628","0","0","0","628","73","0","701",0,0,0,0,0,0,0,0
180,2010,12,0,100,"2553","56","15","158","2782","225","36","3043",0,0,0,0,0,0,0,0
180,2010,12,0,200,"2521","69","127","175","2892","142","123","3157",0,0,0,0,0,0,0,0
180,2010,12,0,300,"2475","259","0","98","2832","192","69","3093",0,0,0,0,0,0,0,0
180,2010,12,0,400,"2181","372","162","199","2914","107","161","3182",0,0,0,0,0,0,0,0
180,2010,12,0,500,"2512","107","0","84","2703","114","155","2972",0,0,0,0,0,0,0,0
180,2010,12,0,600,"2619","232","127","171","3149","235","44","3428",0,0,0,0,0,0,0,0
180,2010,12,0,700,"2640","44","0","172","2856","265","7","3128",0,0,0,0,0,0,0,0
180,2010,12,0,800,"2446","44","289","163","2942","128","141","3211",0,0,0,0,0,0,0,0
180,2010,12,0,900,"2287","120","46","162","2615","257","11","2883",0,0,0,0,0,0,0,0
180,2010,12,0,1000,"2346","120","0","158","2624","257","78","2959",0,0,0,0,0,0,0,0
180,2010,12,0,1100,"1868","310","162","227","2567","200","60","2827",0,0,0,0,0,0,0,0
180,2010,12,0,1200,"2415","284","324","226","3249","210","113","3572",0,0,0,0,0,0,0,0
259,2010,12,0,800,"5375","18","540","465","6398","0","0","6398",0,0,0,0,0,0,0,0
259,2010,12,0,100,"4903","178","745","459","6285","0","0","6285",0,0,0,0,0,0,0,0
259,2010,12,0,200,"4131","333","498","756","5718","0","0","5718",0,0,0,0,0,0,0,0
259,2010,12,0,300,"4679","658","30","427","5794","0","0","5794",0,0,0,0,0,0,0,0
259,2010,12,0,400,"4760","522","21","727","6030","0","0","6030",0,0,0,0,0,0,0,0
259,2010,12,0,500,"4533","113","429","650","5725","0","0","5725",0,0,0,0,0,0,0,0
259,2010,12,0,600,"5454","18","343","757","6572","0","0","6572",0,0,0,0,0,0,0,0
259,2010,12,0,700,"5215","18","445","683","6361","0","0","6361",0,0,0,0,0,0,0,0
259,2010,12,0,900,"5428","18","27","1033","6506","0","0","6506",0,0,0,0,0,0,0,0
259,2010,12,0,1000,"4242","483","612","386","5723","0","0","5723",0,0,0,0,0,0,0,0
259,2010,12,0,1100,"4895","424","57","844","6220","0","0","6220",0,0,0,0,0,0,0,0
259,2010,12,0,1200,"4685","783","111","730","6309","0","0","6309",0,0,0,0,0,0,0,0
251,2010,12,0,100,"5612","0","60","0","5672","645","-25","6292",0,0,0,0,0,0,0,0
251,2010,12,0,200,"5612","0","60","0","5672","645","-25","6292",0,0,0,0,0,0,0,0
251,2010,12,0,300,"5612","0","60","0","5672","645","-25","6292",0,0,0,0,0,0,0,0
251,2010,12,0,400,"5353","28","60","0","5441","645","-25","6061",0,0,0,0,0,0,0,0
251,2010,12,0,500,"4771","0","670","0","5441","645","-25","6061",0,0,0,0,0,0,0,0
251,2010,12,0,600,"4761","0","680","0","5441","645","-25","6061",0,0,0,0,0,0,0,0
251,2010,12,0,700,"5381","0","60","0","5441","645","-75","6011",0,0,0,0,0,0,0,0
251,2010,12,0,800,"5381","0","60","0","5441","645","-75","6011",0,0,0,0,0,0,0,0
251,2010,12,0,900,"5063","0","378","0","5441","645","-25","6061",0,0,0,0,0,0,0,0
251,2010,12,0,1000,"5259","353","60","0","5672","645","-25","6292",0,0,0,0,0,0,0,0
251,2010,12,0,1100,"5032","0","640","0","5672","645","-25","6292",0,0,0,0,0,0,0,0
251,2010,12,0,1200,"5024","580","68","0","5672","645","-25","6292",0,0,0,0,0,0,0,0
113,2010,12,0,100,"1583","15","114","0","1712","245","0","1957",0,0,0,0,0,0,0,0
113,2010,12,0,200,"1568","15","136","0","1719","245","0","1964",0,0,0,0,0,0,0,0
113,2010,12,0,300,"1508","182","2","0","1692","245","0","1937",0,0,0,0,0,0,0,0
113,2010,12,0,400,"1310","426","14","0","1750","245","0","1995",0,0,0,0,0,0,0,0
113,2010,12,0,500,"1725","11","14","0","1750","245","0","1995",0,0,0,0,0,0,0,0
113,2010,12,0,600,"1587","77","82","0","1746","467","75","2288",0,0,0,0,0,0,0,0
113,2010,12,0,700,"1476","79","168","0","1723","542","0","2265",0,0,0,0,0,0,0,0
113,2010,12,0,800,"1677","5","10","0","1692","542","0","2234",4,0,0,0,0,0,0,0
113,2010,12,0,900,"1615","71","60","0","1746","542","0","2288",0,0,0,0,0,0,0,0
113,2010,12,0,1000,"1404","239","84","0","1727","245","0","1972",0,0,0,0,0,0,0,0
113,2010,12,0,1100,"1465","175","48","14","1702","245","0","1947",0,0,0,0,0,0,0,0
113,2010,12,0,1200,"1559","69","89","0","1717","245","0","1962",0,0,0,0,0,0,0,0
120,2010,12,0,100,"1663","65","101","0","1829","72","118","2019",0,0,0,0,0,0,0,0
120,2010,12,0,200,"1566","65","198","0","1829","93","97","2019",0,0,0,0,0,0,0,0
120,2010,12,0,300,"1724","65","40","0","1829","81","109","2019",0,0,0,0,0,0,0,0
120,2010,12,0,400,"1518","285","26","0","1829","32","158","2019",0,0,0,0,0,0,0,0
120,2010,12,0,500,"1613","130","86","0","1829","77","113","2019",0,0,0,0,0,0,0,0
120,2010,12,0,600,"1678","65","86","0","1829","29","161","2019",0,0,0,0,0,0,0,0
120,2010,12,0,700,"1546","65","218","0","1829","20","170","2019",0,0,0,0,0,0,0,0
120,2010,12,0,800,"1762","0","67","0","1829","15","175","2019",0,0,0,0,0,0,0,0
120,2010,12,0,900,"1725","65","39","0","1829","17","173","2019",0,0,0,0,0,0,0,0
120,2010,12,0,1000,"1537","130","162","0","1829","5","185","2019",0,0,0,0,0,0,0,0
120,2010,12,0,1100,"1573","130","126","0","1829","37","153","2019",0,0,0,0,0,0,0,0
142,2010,12,0,100,"2832","636","33","228","3729","0","0","3729",0,0,0,0,0,0,0,0
142,2010,12,0,200,"3608","636","0","0","4244","0","0","4244",0,0,0,0,0,0,0,0
142,2010,12,0,300,"3045","1151","0","48","4244","0","0","4244",0,0,0,0,0,0,0,0
142,2010,12,0,400,"3208","480","515","0","4203","0","0","4203",0,0,0,0,0,0,0,0
142,2010,12,0,500,"3797","50","0","356","4203","0","0","4203",0,0,0,0,0,0,0,0
142,2010,12,0,600,"3955","50","0","198","4203","0","0","4203",0,0,0,0,0,0,0,0
142,2010,12,0,700,"3436","50","706","11","4203","0","0","4203",0,0,0,0,0,0,0,0
142,2010,12,0,800,"3380","50","773","0","4203","0","0","4203",0,0,0,0,0,0,0,0
142,2010,12,0,900,"3766","50","278","109","4203","0","0","4203",0,0,0,0,0,0,0,0
142,2010,12,0,1000,"2451","633","258","275","3617","0","0","3617",0,0,0,0,0,0,0,0
142,2010,12,0,1100,"2461","565","258","333","3617","0","0","3617",0,0,0,0,0,0,0,0
142,2010,12,0,1200,"2528","515","258","316","3617","0","0","3617",0,0,0,0,0,0,0,0
157,2010,12,0,800,"22360","404","36","0","22800","301","0","23101",9,0,0,0,0,0,0,0
157,2010,12,0,100,"22360","154","438","0","22952","302","0","23254",0,0,0,0,0,0,0,0
157,2010,12,0,200,"22438","1","102","323","22864","301","0","23165",0,0,0,0,0,0,0,0
157,2010,12,0,300,"20650","1962","5","247","22864","301","0","23165",0,0,0,0,0,0,0,0
157,2010,12,0,400,"18683","3493","5","683","22864","301","0","23165",0,0,0,0,0,0,0,0
157,2010,12,0,500,"20089","942","1586","247","22864","301","0","23165",0,0,0,0,0,0,0,0
157,2010,12,0,600,"22185","1","678","0","22864","301","0","23165",0,0,0,0,0,0,0,0
157,2010,12,0,700,"22660","18","105","0","22783","301","0","23084",0,0,0,0,0,0,0,0
157,2010,12,0,900,"21378","212","946","247","22783","301","0","23084",0,0,0,0,0,0,0,0
157,2010,12,0,1000,"18707","2562","210","1304","22783","301","0","23084",0,0,0,0,0,0,0,0
157,2010,12,0,1100,"19063","459","1088","2173","22783","301","0","23084",0,0,0,0,0,0,0,0
157,2010,12,0,1200,"22334","315","21","113","22783","301","0","23084",0,0,0,0,0,0,0,0
171,2010,12,0,100,"25436","837","96","0","26369","926","6","27301",0,0,0,0,0,0,0,0
171,2010,12,0,200,"21453","3797","695","0","25945","923","0","26868",0,0,0,0,0,0,0,0
171,2010,12,0,300,"22715","2069","1233","0","26017","923","0","26940",0,0,0,0,0,0,0,0
